ProductId,Rating,CorrectUserAttributes,IncorrectUserAttributes
95,5.0,work admin simple_usage word_processing industry3,
96,3.5,work admin simple_usage word_processing industry3,
97,5.0,admin simple_usage pos small_business,
98,3.0,work admin simple_usage pos small_business,
99,5.0,work admin simple_usage pos small_business,
100,4.5,work admin simple_usage pos small_business,
101,4.0,work admin simple_usage pos small_business,
102,3.0,work simple_usage pos small_business,
103,5.0,work admin simple_usage pos large_business,
104,1.5,work admin simple_usage pos,
105,3.0,work admin simple_usage pos large_business,
106,3.0,work admin pos large_business,
107,3.0,work admin simple_usage pos large_business,
108,3.5,casual gaming hardcore repetitive,
109,3.0,casual gaming hardcore repetitive,
110,1.5,casual gaming hardcore repetitive,
111,4.0,casual gaming hardcore repetitive,
112,4.0,casual gaming hardcore repetitive,
113,3.0,casual gaming hardcore repetitive,
114,4.0,casual gaming hardcore strategic,
115,5.0,casual gaming hardcore strategic,
116,5.0,casual gaming hardcore strategic,
117,3.0,casual gaming hardcore strategic,
118,2.0,casual gaming hardcore strategic,
119,4.0,casual gaming softcore real_time,
120,1.5,casual gaming softcore,
121,2.5,casual gaming softcore real_time,
122,5.0,casual gaming softcore real_time,
123,1.5,casual gaming softcore real_time,
124,5.0,casual gaming softcore casino_games,
125,5.0,casual gaming softcore casino_games,
126,1.5,casual gaming softcore,
127,2.5,casual gaming softcore casino_games,
128,5.0,casual gaming softcore casino_games,
129,5.0,casual applications browsing media pictures,
130,1.5,casual applications browsing media pictures,
131,2.0,applications browsing media pictures,
132,0.5,casual applications browsing media pictures,
133,4.5,casual applications browsing media pictures,
134,4.5,casual applications browsing media pictures,
135,4.5,casual applications browsing media video,
136,2.0,casual applications browsing media video,
137,5.0,casual applications browsing media video,
138,3.5,casual applications browsing media video,
139,4.0,casual browsing media,
140,5.0,casual applications browsing media,
141,2.0,casual applications browsing website online_gaming,
142,5.0,casual applications browsing website online_gaming,
143,3.5,casual applications browsing website online_gaming,
144,2.0,casual applications browsing website online_gaming,social
145,5.0,casual applications browsing website online_gaming,social
146,4.0,applications browsing website social,
147,3.0,casual applications browsing website social,
148,5.0,casual applications browsing website social,
149,3.5,casual applications browsing website social,
150,5.0,casual applications browsing website social,
151,4.5,casual applications browsing website social,
152,3.0,work code1 graphic_intensive game_dev graphic_design,
153,4.5,work code1 graphic_intensive graphic_design,
154,2.0,work code1 graphic_intensive game_dev graphic_design,
155,4.5,work code1 graphic_intensive game_dev graphic_design,
156,3.5,work code1 graphic_intensive game_dev graphic_design,
157,2.0,work code1 graphic_intensive game_dev game_engine,
158,5.0,work code1 graphic_intensive game_dev game_engine,
159,5.0,work code1 graphic_intensive game_dev game_engine,
160,4.5,work code1 graphic_intensive game_dev game_engine,
161,4.0,work code1 graphic_intensive game_dev game_engine,
162,5.0,work code1 graphic_intensive game_dev game_engine,
163,2.0,work code1 graphic_intensive artist vector,
164,5.0,work code1 graphic_intensive artist vector,
165,1.5,work code1 graphic_intensive artist vector,
166,4.5,code1 graphic_intensive artist vector,
167,5.0,work code1 graphic_intensive artist vector,
168,2.5,work code1 graphic_intensive artist animator,
169,5.0,work code1 graphic_intensive artist animator,
170,4.5,work code1 graphic_intensive artist,
171,1.5,work code1 graphic_intensive artist animator,
172,4.0,work code1 graphic_intensive artist animator,
173,4.0,work data_intensive scientist research,
174,5.0,work code1 data_intensive scientist research,
175,3.0,work code1 data_intensive scientist research,
176,5.0,work code1 data_intensive scientist research,industry1
177,2.5,work code1 data_intensive scientist research,
178,4.0,work code1 data_intensive scientist industry1,
179,2.0,work code1 data_intensive scientist industry1,
180,4.0,work code1 data_intensive scientist industry1,
181,3.0,work code1 data_intensive scientist industry1,
182,2.5,work code1 data_intensive scientist,
183,4.0,work code1 data_intensive engineer school,
184,3.5,work code1 data_intensive engineer school,
185,2.0,code1 data_intensive engineer school,
186,3.5,work code1 data_intensive engineer school,
187,5.0,work code1 data_intensive engineer school,
188,0.5,work code1 data_intensive engineer industry2,
189,3.0,work code1 data_intensive engineer industry2,
190,5.0,work code1 data_intensive engineer industry2,
191,4.5,work code1 data_intensive engineer industry2,
192,5.0,work code1 data_intensive engineer industry2,
193,5.0,work admin advance_usage comm high_end_user,
194,5.0,work admin advance_usage comm high_end_user,
195,2.0,work admin advance_usage comm,
196,5.0,work admin advance_usage comm high_end_user,
197,3.5,work admin advance_usage comm high_end_user,
198,1.5,work admin advance_usage comm high_end_user,
199,4.5,work admin advance_usage comm low_end_user,
200,3.0,work advance_usage comm low_end_user,
201,3.0,work admin data operator,
202,2.0,work admin advance_usage data system_admin,
203,2.0,work admin simple_usage word_processing student,industry3
204,5.0,work admin simple_usage word_processing industry3,
205,0.5,work admin simple_usage pos small_business,
206,5.0,work admin simple_usage pos large_business,small_business
207,1.0,gaming hardcore repetitive,
208,2.5,casual gaming hardcore strategic,
209,5.0,casual gaming softcore real_time,
210,3.5,casual gaming softcore casino_games,
211,0.5,casual applications browsing media pictures,
212,5.0,applications browsing media video,
213,3.5,casual applications browsing website online_gaming,pictures
214,2.0,casual applications browsing website social,
215,1.5,work code1 graphic_intensive game_dev graphic_design,
216,5.0,work code1 graphic_intensive game_dev graphic_design,
217,4.5,work code1 graphic_intensive game_dev graphic_design,
218,4.0,work code1 graphic_intensive game_dev graphic_design,
219,5.0,work code1 graphic_intensive game_dev graphic_design,
220,5.0,work code1 graphic_intensive game_dev game_engine,
221,3.0,work code1 graphic_intensive game_dev game_engine,graphic_design
222,1.5,work code1 graphic_intensive game_dev game_engine,
223,4.5,work code1 graphic_intensive game_dev game_engine,
224,5.0,code1 graphic_intensive game_dev game_engine,
225,3.0,work code1 graphic_intensive game_dev game_engine,
226,2.0,work code1 graphic_intensive artist vector,
227,5.0,work graphic_intensive artist vector,
228,4.5,work code1 graphic_intensive artist vector,
229,4.5,work code1 graphic_intensive artist vector,
230,2.5,code1 graphic_intensive artist vector,
231,2.0,work code1 graphic_intensive artist animator,
232,5.0,work code1 graphic_intensive artist animator,
233,5.0,work code1 graphic_intensive artist animator,
234,5.0,work code1 graphic_intensive artist animator,
235,5.0,work graphic_intensive artist animator,
236,2.5,work code1 data_intensive scientist research,
237,4.5,work code1 data_intensive scientist research,
238,5.0,work code1 data_intensive scientist research,
239,5.0,work code1 scientist,
240,5.0,work code1 data_intensive scientist research,
241,3.5,work code1 data_intensive scientist industry1,
242,2.0,work code1 data_intensive scientist industry1,
243,2.5,work code1 data_intensive scientist industry1,
244,4.5,work code1 data_intensive scientist industry1,
245,2.0,work code1 data_intensive scientist industry1,
246,3.0,work code1 data_intensive engineer school,
247,5.0,work code1 data_intensive engineer school,
248,2.5,work code1 data_intensive engineer school,
249,5.0,work code1 data_intensive engineer school,
250,1.5,work code1 data_intensive engineer school,
251,4.0,work code1 data_intensive engineer industry2,
252,5.0,work code1 data_intensive engineer industry2,
253,4.5,work code1 data_intensive engineer industry2,
254,3.5,work code1 data_intensive engineer industry2,
255,4.5,work code1 data_intensive engineer industry2,
256,3.0,work admin advance_usage comm high_end_user,
257,2.0,work admin advance_usage comm high_end_user,
258,1.5,work admin advance_usage comm high_end_user,
259,5.0,work admin advance_usage comm high_end_user,
260,4.5,work admin advance_usage comm high_end_user,
261,4.5,work admin advance_usage comm high_end_user,
262,5.0,work admin advance_usage comm low_end_user,
263,5.0,work admin advance_usage comm low_end_user,
264,4.5,work admin advance_usage comm low_end_user,
265,1.5,work admin advance_usage comm low_end_user,
266,5.0,work admin advance_usage comm low_end_user,
267,2.5,work admin advance_usage data operator,system_admin
268,3.0,work admin advance_usage data operator,
269,5.0,work admin advance_usage data operator,
270,5.0,work admin advance_usage data operator,
271,5.0,work admin advance_usage data operator,
272,1.5,work admin advance_usage data system_admin,
273,5.0,work admin advance_usage data system_admin,
274,3.0,work admin advance_usage data system_admin,
275,4.5,work admin advance_usage data system_admin,
276,2.0,work admin advance_usage data system_admin,
277,5.0,work admin advance_usage data system_admin,
278,1.5,work admin simple_usage word_processing student,
279,4.0,work admin simple_usage word_processing student,
280,3.5,work admin simple_usage word_processing student,
281,3.0,work simple_usage word_processing student,
282,5.0,work admin simple_usage word_processing student,
283,4.5,work admin simple_usage word_processing industry3,
284,2.0,work admin simple_usage word_processing industry3,
285,3.0,work admin simple_usage word_processing industry3,
286,1.5,work admin simple_usage word_processing industry3,
287,3.5,work admin simple_usage industry3,
288,3.0,work admin simple_usage pos small_business,large_business
289,2.5,work admin simple_usage pos small_business,
290,5.0,work admin simple_usage pos small_business,
291,1.5,work admin simple_usage pos small_business,
292,5.0,work admin simple_usage pos small_business,
293,3.0,admin simple_usage pos small_business,
294,1.5,work admin simple_usage pos large_business,
295,3.0,work admin simple_usage pos,
296,4.5,work admin simple_usage pos large_business,
297,1.5,work admin simple_usage pos large_business,
298,3.0,work admin simple_usage pos large_business,
299,3.5,casual gaming hardcore repetitive,
300,4.5,casual gaming hardcore repetitive,
301,5.0,casual gaming hardcore repetitive,
302,3.0,casual gaming hardcore repetitive,
303,3.5,casual gaming hardcore repetitive,
304,4.0,casual gaming hardcore repetitive,
305,4.0,casual gaming hardcore strategic,
306,3.5,casual gaming hardcore strategic,
307,4.5,casual gaming strategic,
308,2.5,casual gaming hardcore strategic,
309,5.0,casual gaming hardcore,
310,4.5,casual gaming softcore real_time,
311,4.0,casual gaming softcore real_time,
312,2.0,casual gaming softcore real_time,
313,4.5,casual gaming softcore real_time,
314,4.0,casual gaming softcore real_time,
315,3.0,casual gaming softcore casino_games,
316,5.0,casual gaming softcore casino_games,
317,3.0,casual gaming softcore casino_games,
318,5.0,casual gaming casino_games,
319,4.5,casual gaming softcore casino_games,
320,5.0,casual applications browsing media pictures,
321,5.0,casual applications browsing media pictures,
322,5.0,casual applications browsing media pictures,
323,3.0,casual applications browsing media pictures,
324,5.0,casual applications browsing media pictures,
325,3.5,casual applications browsing media pictures,
326,5.0,casual applications browsing media video,
327,5.0,casual applications browsing media video,
328,5.0,casual applications browsing media video,
329,3.5,casual applications browsing media video,
330,4.0,casual applications browsing media video,
331,4.5,casual applications media video,
332,5.0,casual applications browsing website online_gaming,
333,5.0,casual applications browsing website online_gaming,
334,5.0,casual browsing website online_gaming,
335,5.0,casual applications browsing website online_gaming,
336,4.0,casual browsing online_gaming,
337,5.0,casual applications browsing website social,
338,4.0,casual applications browsing website social,
339,1.5,casual applications website social,
340,2.5,casual applications browsing website social,
341,5.0,casual applications browsing website social,
342,0.5,casual applications browsing website social,
0,2.0,work code1 graphic_intensive game_dev graphic_design,
1,4.5,work code1 graphic_intensive game_dev game_engine,
2,5.0,work code1 graphic_intensive artist,
3,5.0,work code1 graphic_intensive artist animator,
4,1.5,work code1 data_intensive scientist research,
5,4.5,work code1 data_intensive scientist industry1,
6,4.5,work code1 data_intensive engineer school,
7,5.0,work code1 data_intensive engineer industry2,
8,2.0,work admin advance_usage comm high_end_user,
9,5.0,work admin advance_usage comm low_end_user,
10,3.0,work admin advance_usage data operator,
11,3.0,work admin advance_usage data system_admin,
12,3.5,work admin simple_usage word_processing student,industry3
13,4.0,work admin simple_usage word_processing industry3,
14,5.0,work admin simple_usage pos small_business,
15,2.0,work admin simple_usage pos large_business,
16,0.5,casual gaming hardcore repetitive,
17,5.0,gaming hardcore strategic,
18,5.0,casual gaming softcore,
19,5.0,casual gaming softcore casino_games,
20,3.5,casual applications browsing media pictures,video
21,5.0,casual applications browsing media video,
22,1.5,casual applications browsing website online_gaming,
23,3.0,casual applications browsing website social,online_gaming
24,3.0,work code1 graphic_intensive game_dev graphic_design,
25,5.0,work code1 graphic_intensive game_dev graphic_design,
26,1.5,code1 graphic_intensive game_dev graphic_design,
27,2.0,work code1 graphic_intensive game_dev graphic_design,
28,2.0,work code1 graphic_intensive game_dev graphic_design,
29,3.5,work code1 graphic_intensive game_dev game_engine,
30,5.0,work code1 graphic_intensive game_dev game_engine,
31,2.0,work code1 graphic_intensive game_dev game_engine,
32,2.0,work code1 graphic_intensive game_dev game_engine,
33,3.0,work code1 graphic_intensive game_dev game_engine,
34,4.5,work code1 graphic_intensive game_engine,
35,2.0,work code1 graphic_intensive artist vector,
36,5.0,work code1 graphic_intensive artist vector,
37,5.0,work code1 graphic_intensive artist vector,
38,3.5,work code1 graphic_intensive artist vector,
39,1.5,work code1 graphic_intensive artist vector,
40,5.0,work code1 graphic_intensive artist animator,
41,2.0,work code1 graphic_intensive artist animator,
42,1.5,work code1 graphic_intensive artist animator,
43,0.5,work code1 graphic_intensive artist animator,
44,3.5,work code1 graphic_intensive artist animator,
45,4.0,work code1 data_intensive scientist research,
46,5.0,work code1 data_intensive scientist research,
47,1.5,work code1 data_intensive scientist research,
48,2.5,work code1 data_intensive scientist research,
49,5.0,work code1 data_intensive scientist research,
50,4.5,work code1 data_intensive scientist industry1,
51,2.0,work code1 data_intensive scientist industry1,
52,5.0,work code1 data_intensive scientist,
53,5.0,work code1 data_intensive scientist industry1,
54,3.5,work code1 data_intensive scientist industry1,
55,5.0,work code1 data_intensive engineer school,
56,4.5,work code1 data_intensive engineer school,
57,5.0,code1 data_intensive engineer school,
58,4.0,work code1 data_intensive engineer school,
59,4.0,work code1 data_intensive engineer school,
60,3.0,work code1 data_intensive engineer industry2,
61,1.5,work code1 data_intensive engineer industry2,
62,4.5,work code1 data_intensive engineer industry2,
63,4.0,work code1 data_intensive engineer industry2,
64,5.0,work data_intensive engineer industry2,
65,2.0,work admin advance_usage comm high_end_user,
66,2.5,work admin comm high_end_user,
67,2.5,work admin advance_usage comm high_end_user,
68,1.5,work admin advance_usage comm high_end_user,
69,3.5,work admin advance_usage comm high_end_user,
70,2.0,work admin advance_usage comm high_end_user,
71,4.0,work admin advance_usage comm low_end_user,
72,4.5,work admin advance_usage comm low_end_user,
73,5.0,work admin comm low_end_user,
74,5.0,work admin advance_usage comm low_end_user,
75,5.0,work admin advance_usage comm low_end_user,
76,3.0,work admin advance_usage data operator,
77,5.0,work admin advance_usage data operator,
78,4.5,work admin advance_usage data operator,
79,3.0,work admin advance_usage data operator,
80,5.0,work admin advance_usage data operator,
81,5.0,work admin advance_usage data system_admin,
82,4.5,work admin advance_usage data system_admin,
83,1.5,work admin advance_usage data system_admin,
84,5.0,work admin advance_usage data system_admin,
85,2.5,work admin advance_usage data system_admin,
86,1.0,work admin advance_usage data system_admin,
87,5.0,work admin simple_usage word_processing student,
88,1.5,work admin simple_usage word_processing student,
89,3.0,work admin simple_usage word_processing student,
90,2.5,work admin simple_usage word_processing student,
91,1.5,work admin simple_usage word_processing student,
92,5.0,work admin simple_usage word_processing industry3,
93,1.5,work admin simple_usage word_processing industry3,
94,4.5,work admin word_processing industry3,
95,2.5,work admin simple_usage word_processing industry3,
96,5.0,work admin simple_usage word_processing industry3,
97,5.0,work admin simple_usage pos small_business,
98,4.5,work admin simple_usage pos small_business,
99,2.5,work admin simple_usage pos small_business,
100,4.0,work admin simple_usage pos small_business,
101,4.0,work admin simple_usage pos small_business,
102,5.0,work admin simple_usage pos small_business,
103,3.5,work admin simple_usage pos large_business,
104,3.5,work admin simple_usage pos large_business,
105,5.0,admin simple_usage pos large_business,
106,5.0,work admin simple_usage large_business,
107,5.0,work admin simple_usage pos large_business,
108,1.5,casual gaming hardcore repetitive,
109,3.0,casual gaming hardcore repetitive,
110,5.0,casual gaming hardcore repetitive,
111,5.0,casual gaming hardcore repetitive,strategic
112,2.5,casual gaming hardcore repetitive,
113,3.5,casual gaming hardcore repetitive,
114,2.0,casual gaming hardcore strategic,
115,3.0,casual gaming hardcore strategic,
116,1.5,casual gaming hardcore strategic,
117,5.0,casual gaming hardcore strategic,
118,2.5,casual gaming hardcore strategic,
119,4.5,casual gaming softcore real_time,
120,2.5,casual gaming softcore real_time,
121,4.0,casual gaming softcore real_time,
122,3.5,casual gaming softcore,
123,5.0,casual gaming softcore real_time,
124,3.5,casual gaming softcore casino_games,
125,1.5,casual gaming softcore casino_games,
126,3.5,casual gaming softcore casino_games,
127,3.0,casual gaming casino_games,
128,1.5,casual gaming,
129,2.5,casual applications browsing media pictures,
130,3.0,casual applications browsing media pictures,
131,4.0,casual applications browsing media pictures,
132,5.0,casual applications browsing media pictures,
133,3.0,casual applications browsing media pictures,
134,5.0,casual applications browsing media,
135,5.0,casual applications browsing media video,
136,3.0,casual applications browsing media video,
137,3.5,casual applications browsing video,
138,5.0,casual applications browsing media video,
139,4.0,casual applications browsing media video,
140,5.0,casual applications browsing media video,
141,3.0,casual applications browsing website online_gaming,
142,3.0,casual applications browsing website online_gaming,
143,2.0,casual applications browsing website online_gaming,
144,4.5,casual applications browsing website online_gaming,
145,2.5,casual applications browsing website online_gaming,
146,1.5,casual applications browsing website social,
147,5.0,casual applications browsing website social,
148,4.5,casual applications browsing social,
149,3.0,casual applications browsing website social,
150,3.0,casual applications browsing website social,
151,4.5,casual applications browsing website social,
152,2.5,work code1 graphic_intensive game_dev graphic_design,
153,4.5,work code1 graphic_intensive game_dev graphic_design,
154,4.0,work code1 graphic_intensive game_dev graphic_design,
155,4.0,work code1 graphic_intensive game_dev graphic_design,
156,5.0,work code1 graphic_intensive game_dev graphic_design,game_engine
157,5.0,work code1 graphic_intensive game_dev game_engine,
158,3.0,work code1 graphic_intensive game_dev game_engine,
159,4.5,work code1 graphic_intensive game_dev game_engine,
160,1.5,work code1 graphic_intensive game_dev game_engine,
161,4.5,work code1 game_dev game_engine,
162,5.0,work code1 graphic_intensive game_dev game_engine,industry1
163,4.5,work code1 graphic_intensive artist vector,
164,5.0,work code1 graphic_intensive artist vector,
165,4.5,work code1 graphic_intensive artist vector,
166,0.5,work code1 graphic_intensive artist vector,
167,4.5,work code1 graphic_intensive artist vector,
168,5.0,work code1 graphic_intensive artist animator,
169,3.5,work code1 graphic_intensive artist animator,
170,5.0,work code1 graphic_intensive artist animator,
171,3.5,work code1 graphic_intensive artist animator,
172,2.0,work code1 graphic_intensive artist animator,
173,2.5,work code1 data_intensive scientist research,
174,5.0,work code1 data_intensive scientist research,
175,2.0,work code1 data_intensive scientist research,
176,5.0,work code1 data_intensive scientist research,
177,4.5,work code1 data_intensive scientist research,
178,5.0,work code1 data_intensive scientist industry1,
179,5.0,work code1 data_intensive scientist industry1,
180,4.0,work code1 data_intensive scientist industry1,
181,1.0,work code1 data_intensive scientist industry1,
182,2.0,work code1 data_intensive scientist industry1,
183,2.0,work code1 school,
184,5.0,work data_intensive engineer school,
185,5.0,work code1 data_intensive engineer school,
186,5.0,work code1 data_intensive engineer school,
187,3.0,work code1 data_intensive engineer school,
188,2.5,work code1 data_intensive engineer industry2,
189,5.0,work code1 data_intensive engineer industry2,
190,3.5,work code1 data_intensive engineer,
191,5.0,code1 data_intensive engineer industry2,
192,4.5,work code1 data_intensive engineer industry2,
193,5.0,work admin advance_usage comm high_end_user,
194,5.0,work admin advance_usage comm high_end_user,
195,5.0,work admin advance_usage comm high_end_user,
196,5.0,work admin advance_usage comm high_end_user,student
197,5.0,work admin advance_usage comm high_end_user,
198,5.0,work admin advance_usage comm high_end_user,
199,3.5,work admin advance_usage comm low_end_user,
200,5.0,work admin advance_usage comm low_end_user,high_end_user
201,4.0,work admin advance_usage data operator,
202,5.0,work admin advance_usage data system_admin,
203,5.0,work admin simple_usage word_processing student,
204,4.0,work admin simple_usage word_processing industry3,
205,4.5,admin simple_usage pos small_business,
206,1.5,work admin simple_usage pos large_business,
207,0.5,casual gaming hardcore repetitive,
208,4.0,casual gaming hardcore strategic,
209,2.5,casual gaming softcore real_time,
210,1.5,casual gaming softcore casino_games,
211,4.0,casual applications browsing media pictures,
212,5.0,casual applications browsing media video,
213,1.5,casual applications browsing website online_gaming,
214,5.0,casual applications browsing website social,
215,2.5,work code1 graphic_intensive game_dev graphic_design,
216,4.0,work code1 graphic_intensive game_dev graphic_design,
217,1.5,work code1 graphic_intensive game_dev graphic_design,
218,0.5,work code1 graphic_intensive game_dev graphic_design,
219,5.0,work code1 graphic_intensive game_dev graphic_design,
220,5.0,work code1 graphic_intensive game_dev game_engine,
221,5.0,work code1 graphic_intensive game_dev game_engine,
222,5.0,work code1 graphic_intensive game_dev game_engine,low_end_user
223,5.0,work code1 graphic_intensive game_dev game_engine,graphic_design
224,4.0,work code1 graphic_intensive game_dev game_engine,
225,3.0,work code1 graphic_intensive game_dev game_engine,
226,4.0,work code1 graphic_intensive artist vector,
227,4.5,work code1 graphic_intensive artist vector,
228,5.0,work code1 graphic_intensive artist vector,
229,2.0,code1 graphic_intensive artist vector,
230,2.0,work code1 graphic_intensive artist vector,
231,4.0,work graphic_intensive artist animator,
232,2.5,work code1 graphic_intensive artist animator,
233,5.0,work code1 graphic_intensive artist animator,game_engine
234,2.5,work graphic_intensive artist animator,
235,5.0,work code1 graphic_intensive artist animator,
236,2.5,work code1 data_intensive scientist research,
237,2.5,work code1 data_intensive scientist research,
238,1.5,work code1 data_intensive scientist research,
239,4.5,work code1 data_intensive scientist research,
240,4.0,work code1 data_intensive scientist,
241,5.0,work code1 data_intensive scientist industry1,
242,1.5,work data_intensive scientist industry1,game_engine
243,2.5,work code1 data_intensive scientist industry1,
244,5.0,work code1 data_intensive scientist industry1,
245,2.0,work code1 data_intensive scientist industry1,
246,5.0,work code1 data_intensive engineer school,
247,5.0,work code1 data_intensive engineer school,
248,4.5,work code1 data_intensive engineer school,
249,4.5,work code1 data_intensive engineer school,
250,1.5,work code1 data_intensive engineer school,
251,5.0,work code1 data_intensive engineer industry2,
252,5.0,work code1 data_intensive engineer industry2,
253,2.5,work code1 data_intensive engineer industry2,
254,5.0,work code1 data_intensive engineer industry2,
255,2.0,work code1 data_intensive engineer industry2,
256,4.5,work admin advance_usage comm high_end_user,low_end_user
257,4.0,work admin advance_usage comm high_end_user,
258,2.5,work admin advance_usage comm high_end_user,
259,1.5,work admin comm high_end_user,
260,5.0,work admin advance_usage high_end_user,
261,1.5,work admin advance_usage comm high_end_user,
262,2.5,work admin advance_usage comm low_end_user,
263,4.0,work admin advance_usage comm low_end_user,
264,3.0,work admin advance_usage comm low_end_user,high_end_user
265,2.5,work admin advance_usage comm low_end_user,
266,1.5,work admin advance_usage comm low_end_user,
267,5.0,work admin advance_usage data operator,
268,2.0,work admin advance_usage data operator,
269,5.0,work admin advance_usage data operator,
270,3.0,work admin advance_usage data operator,
271,2.5,work admin advance_usage data operator,
272,1.5,work admin advance_usage data system_admin,
273,2.0,work admin advance_usage data system_admin,
274,5.0,work admin advance_usage data system_admin,
275,3.5,work admin advance_usage data system_admin,
276,2.0,work admin advance_usage data system_admin,
277,3.5,work admin advance_usage data system_admin,
278,5.0,work admin simple_usage word_processing student,
279,2.5,work admin simple_usage word_processing student,
280,1.5,work admin simple_usage word_processing student,
281,2.0,work admin simple_usage word_processing student,
282,5.0,work admin simple_usage word_processing student,industry3
283,4.0,work admin simple_usage word_processing industry3,
284,0.5,work admin simple_usage word_processing industry3,
285,1.5,work admin simple_usage word_processing industry3,
286,5.0,admin simple_usage word_processing industry3,
287,4.5,work admin simple_usage word_processing industry3,
288,5.0,work admin simple_usage pos small_business,
289,5.0,work admin simple_usage pos small_business,
290,4.5,work admin simple_usage pos small_business,
291,5.0,work admin simple_usage pos small_business,
292,3.0,work admin simple_usage pos small_business,
293,4.0,work admin simple_usage pos small_business,student
294,3.0,work admin simple_usage pos large_business,
295,5.0,work admin simple_usage pos large_business,
296,4.0,work admin simple_usage pos large_business,
297,2.0,work admin simple_usage pos large_business,
298,4.5,work simple_usage pos,
299,2.0,casual gaming hardcore repetitive,
300,2.5,casual gaming hardcore repetitive,
301,2.5,casual gaming hardcore repetitive,
302,5.0,casual gaming hardcore repetitive,
303,1.5,casual gaming hardcore repetitive,
304,1.5,casual gaming hardcore repetitive,
305,1.5,casual gaming hardcore strategic,
306,2.5,casual gaming hardcore strategic,
307,5.0,casual gaming hardcore strategic,
308,3.5,casual gaming hardcore,
309,5.0,casual gaming hardcore strategic,
310,2.0,casual gaming softcore real_time,
311,5.0,casual gaming softcore real_time,
312,2.5,casual gaming softcore real_time,
313,4.0,casual gaming softcore real_time,
314,3.5,casual gaming softcore real_time,
315,4.0,casual gaming softcore casino_games,
316,5.0,casual gaming softcore casino_games,
317,4.0,casual gaming casino_games,
318,5.0,casual gaming softcore casino_games,
319,4.5,casual gaming softcore casino_games,
320,5.0,casual applications browsing media pictures,video
321,3.0,casual applications browsing media pictures,
322,5.0,casual applications browsing media pictures,
323,5.0,casual applications browsing pictures,
324,5.0,casual applications browsing media pictures,
325,2.0,casual applications browsing media pictures,
326,5.0,casual applications browsing media,
327,1.5,casual applications browsing media,
328,1.5,casual applications browsing media video,
329,5.0,casual applications browsing media video,
330,5.0,casual applications browsing media video,
331,5.0,casual applications browsing media video,
332,3.0,casual applications browsing website online_gaming,
333,5.0,casual applications browsing website online_gaming,
334,5.0,casual applications browsing website online_gaming,
335,4.5,casual applications browsing website online_gaming,
336,4.5,casual applications browsing website online_gaming,
337,5.0,casual applications browsing website social,
338,3.0,casual applications browsing website social,
339,2.5,casual applications browsing website social,
340,3.5,casual applications browsing website social,
341,3.0,casual applications browsing website social,
342,5.0,casual applications browsing website social,
0,5.0,work game_dev graphic_design,
1,4.5,work code1 graphic_intensive game_dev game_engine,graphic_design
2,2.0,work code1 graphic_intensive artist vector,
3,5.0,work code1 graphic_intensive artist animator,
4,5.0,work code1 data_intensive scientist research,
5,5.0,work code1 data_intensive scientist industry1,
6,5.0,code1 data_intensive engineer school,
7,2.5,work code1 data_intensive engineer industry2,
8,3.0,work admin advance_usage comm high_end_user,
9,1.5,work admin advance_usage comm low_end_user,
10,5.0,work admin advance_usage data operator,
11,4.0,work admin advance_usage data system_admin,
12,5.0,work admin simple_usage word_processing student,
13,4.0,work simple_usage word_processing industry3,
14,2.5,work admin simple_usage pos small_business,
15,2.0,work admin simple_usage pos large_business,
16,5.0,casual gaming hardcore repetitive,
17,2.5,casual gaming hardcore strategic,
18,5.0,casual gaming softcore real_time,
19,1.0,casual gaming softcore casino_games,
20,3.5,casual applications browsing media pictures,
21,4.5,casual applications browsing media video,
22,2.0,casual applications browsing website online_gaming,
23,5.0,casual applications browsing website social,
24,4.0,work code1 graphic_intensive game_dev graphic_design,
25,3.5,work code1 game_dev graphic_design,vector
26,5.0,work code1 graphic_intensive game_dev graphic_design,
27,2.0,work code1 graphic_intensive game_dev graphic_design,
28,4.5,code1 graphic_intensive game_dev graphic_design,
29,5.0,work code1 graphic_intensive game_dev game_engine,
30,5.0,work code1 graphic_intensive game_dev game_engine,
31,4.5,work code1 graphic_intensive game_dev,
32,2.0,work code1 graphic_intensive game_dev game_engine,
33,2.0,work code1 graphic_intensive game_dev game_engine,
34,3.0,work code1 graphic_intensive game_dev game_engine,
35,5.0,work code1 graphic_intensive artist vector,
36,4.5,work code1 graphic_intensive artist vector,
37,2.0,work code1 graphic_intensive artist vector,
38,5.0,work code1 graphic_intensive artist vector,
39,5.0,work code1 graphic_intensive artist vector,
40,4.5,work code1 graphic_intensive artist animator,
41,5.0,work code1 graphic_intensive artist animator,
42,4.0,work code1 graphic_intensive artist animator,
43,2.5,code1 graphic_intensive artist animator,
44,2.0,work code1 artist animator,
45,5.0,work code1 data_intensive scientist research,
46,5.0,work code1 data_intensive scientist research,
47,5.0,work code1 data_intensive scientist research,
48,1.5,work code1 data_intensive scientist research,
49,4.0,work code1 data_intensive scientist research,
50,5.0,work code1 data_intensive scientist industry1,
51,5.0,work code1 data_intensive scientist industry1,
52,3.5,work code1 data_intensive scientist industry1,
53,5.0,work code1 data_intensive scientist industry1,game_engine
54,3.0,work code1 data_intensive scientist industry1,
55,3.0,work code1 data_intensive engineer school,
56,5.0,work code1 data_intensive engineer school,
57,2.5,work data_intensive engineer school,
58,2.5,work code1 data_intensive engineer school,
59,2.0,work code1 data_intensive engineer,
